0.0001	0.10517148
0.0002	0.12425754
0.0003	0.14657105
0.0004	0.17261331
0.0005	0.20295558
0.0006	0.23824747
0.0007	0.27922623
0.0008	0.32672676
0.0009	0.38169263
0.001	0.44518794
0.0011	0.51841023
0.0012	0.60270427
0.0013	0.69957698
0.0014	0.81071326
0.0015	0.93799292
0.0016	1.0835086
0.0017	1.2495846
0.0018	1.4387969
0.0019	1.6539936
0.002	1.8983166
0.0021	2.175224
0.0022	2.4885125
0.0023	2.8423409
0.0024	3.2412536
0.0025	3.690204
0.0026	4.1945778
0.0027	4.7602159
0.0028	5.3934366
0.0029	6.1010563
0.003	6.8904095
0.0031	7.769366
0.0032	8.7463466
0.0033	9.830336
0.0034	11.030892
0.0035	12.35815
0.0036	13.822829
0.0037	15.436223
0.0038	17.210195
0.0039	19.157164
0.004	21.290081
0.0041	23.622408
0.0042	26.168075
0.0043	28.941445
0.0044	31.95726
0.0045	35.230585
0.0046	38.776743
0.0047	42.61124
0.0048	46.749691
0.0049	51.207735
0.005	56.000953
0.0051	61.144796
0.0052	66.654521
0.0053	72.545154
0.0054	78.831501
0.0055	85.528228
0.0056	92.650041
0.0057	100.21203
0.0058	108.23019
0.0059	116.72232
0.006	125.70918
0.0061	135.2163
0.0062	145.27631
0.0063	155.93212
0.0064	167.24102
0.0065	179.27982
0.0066	192.15109
0.0067	205.99065
0.0068	220.97596
0.0069	237.33537
0.007	255.35767
0.0071	275.40129
0.0072	297.90208
0.0073	323.37863
0.0074	352.43351
0.0075	385.74904
0.0076	424.07568
0.0077	468.21181
0.0078	518.97363
0.0079	577.15457
0.008	643.47465
0.0081	718.52088
0.0082	802.68137
0.0083	896.07696
0.0084	998.49584
0.0085	1109.3394
0.0086	1227.5941
0.0087	1351.8596
0.0088	1480.5004
0.0089	1612.0497
0.009	1746.0613
0.0091	1884.591
0.0092	2034.198
0.0093	2207.6342
0.0094	2423.362
0.0095	2700.525
0.0096	3048.3003
0.0097	3452.3488
0.0098	3865.7435
0.0099	4213.2319
0.01	4412.4258
0.0101	4404.8808
0.0102	4181.3409
0.0103	3786.5511
0.0104	3300.6832
0.0105	2808.2926
0.0106	2371.5364
0.0107	2018.93
0.0108	1749.9664
0.0109	1547.9705
0.011	1392.5686
0.0111	1267.1
0.0112	1160.788
0.0113	1067.7987
0.0114	985.37128
0.0115	912.24024
0.0116	847.68281
0.0117	791.07302
0.0118	741.73007
0.0119	698.90112
0.012	661.79174
0.0121	629.60566
0.0122	601.57985
0.0123	577.0106
0.0124	555.27049
0.0125	535.81706
0.0126	518.19479
0.0127	502.032
0.0128	487.03421
0.0129	472.97542
0.013	459.6883
0.0131	447.05431
0.0132	434.99431
0.0133	423.46004
0.0134	412.42673
0.0135	401.88682
0.0136	391.8449
0.0137	382.31358
0.0138	373.31039
0.0139	364.85529
0.014	356.96897
0.0141	349.67148
0.0142	342.98138
0.0143	336.9151
0.0144	331.48654
0.0145	326.70683
0.0146	322.58424
0.0147	319.12408
0.0148	316.32882
0.0149	314.19804
0.015	312.72864
0.0151	311.91488
0.0152	311.74857
0.0153	312.21916
0.0154	313.31394
0.0155	315.01819
0.0156	317.31529
0.0157	320.18695
0.0158	323.6133
0.0159	327.57312
0.016	332.04391
0.0161	337.00211
0.0162	342.42323
0.0163	348.28198
0.0164	354.55246
0.0165	361.20826
0.0166	368.22265
0.0167	375.56873
0.0168	383.21958
0.0169	391.14847
0.017	399.32901
0.0171	407.73539
0.0172	416.34262
0.0173	425.12679
0.0174	434.06536
0.0175	443.13754
0.0176	452.32467
0.0177	461.61067
0.0178	470.98257
0.0179	480.43109
0.018	489.95125
0.0181	499.54315
0.0182	509.2127
0.0183	518.97247
0.0184	528.8426
0.0185	538.85169
0.0186	549.03775
0.0187	559.44909
0.0188	570.14514
0.0189	581.19724
0.019	592.68917
0.0191	604.71757
0.0192	617.39198
0.0193	630.83464
0.0194	645.1798
0.0195	660.57257
0.0196	677.16727
0.0197	695.12513
0.0198	714.61142
0.0199	735.79186
0.02	758.82847
0.0201	783.87472
0.0202	811.07017
0.0203	840.53462
0.0204	872.36193
0.0205	906.61368
0.0206	943.31279
0.0207	982.43744
0.0208	1023.9155
0.0209	1067.6199
0.021	1113.3649
0.0211	1160.9049
0.0212	1209.9349
0.0213	1260.0963
0.0214	1310.987
0.0215	1362.1821
0.0216	1413.266
0.0217	1463.8824
0.0218	1513.807
0.0219	1563.0417
0.022	1611.9303
0.0221	1661.2777
0.0222	1712.4462
0.0223	1767.3849
0.0224	1828.5378
0.0225	1898.5806
0.0226	1979.9546
0.0227	2074.2165
0.0228	2181.286
0.0229	2298.7426
0.023	2421.3736
0.0231	2541.1708
0.0232	2647.9118
0.0233	2730.3323
0.0234	2777.7333
0.0235	2781.7223
0.0236	2737.7076
0.0237	2645.7938
0.0238	2510.8544
0.0239	2341.7615
0.024	2149.9592
0.0241	1947.7163
0.0242	1746.443
0.0243	1555.3969
0.0244	1380.9648
0.0245	1226.548
0.0246	1092.9348
0.0247	978.97082
0.0248	882.32009
0.0249	800.15345
0.025	729.66659
0.0251	668.39823
0.0252	614.36963
0.0253	566.09396
0.0254	522.5093
0.0255	482.88081
0.0256	446.70274
0.0257	413.61673
0.0258	383.35184
0.0259	355.68483
0.026	330.41667
0.0261	307.36018
0.0262	286.33479
0.0263	267.16522
0.0264	249.68215
0.0265	233.72362
0.0266	219.13653
0.0267	205.77784
0.0268	193.51549
0.0269	182.22885
0.027	171.80887
0.0271	162.15793
0.0272	153.18938
0.0273	144.82696
0.0274	137.00408
0.0275	129.66295
0.0276	122.75379
0.0277	116.23389
0.0278	110.0668
0.0279	104.22149
0.028	98.671623
0.0281	93.394838
0.0282	88.372128
0.0283	83.587282
0.0284	79.026405
0.0285	74.677492
0.0286	70.530074
0.0287	66.574914
0.0288	62.803758
0.0289	59.20913
0.029	55.784163
0.0291	52.522469
0.0292	49.41803
0.0293	46.465118
0.0294	43.658234
0.0295	40.99206
0.0296	38.461422
0.0297	36.061273
0.0298	33.78667
0.0299	31.632765
0.03	29.594803
0.0301	27.668116
0.0302	25.848123
0.0303	24.130333
0.0304	22.510347
0.0305	20.98386
0.0306	19.546668
0.0307	18.194668
0.0308	16.923861
0.0309	15.730358
0.031	14.610382
0.0311	13.560268
0.0312	12.576469
0.0313	11.655554
0.0314	10.794208
0.0315	9.9892371
0.0316	9.2375659
0.0317	8.5362368
0.0318	7.8824102
0.0319	7.2733632
0.032	6.7064885
0.0321	6.1792925
0.0322	5.6893938
0.0323	5.2345203
0.0324	4.8125079
0.0325	4.4212969
0.0326	4.05893
0.0327	3.7235493
0.0328	3.4133932
0.0329	3.1267935
0.033	2.862172
0.0331	2.6180379
0.0332	2.3929839
0.0333	2.1856836
0.0334	1.9948878
0.0335	0.088873828
