0.0001	0.14022864
0.0002	0.16567672
0.0003	0.19542807
0.0004	0.23015108
0.0005	0.27060743
0.0006	0.3176633
0.0007	0.37230164
0.0008	0.43563568
0.0009	0.5089235
0.001	0.59358392
0.0011	0.69121363
0.0012	0.80360569
0.0013	0.93276931
0.0014	1.080951
0.0015	1.2506572
0.0016	1.4446781
0.0017	1.6661128
0.0018	1.9183959
0.0019	2.2053248
0.002	2.5310888
0.0021	2.9002986
0.0022	3.3180166
0.0023	3.7897879
0.0024	4.3216715
0.0025	4.920272
0.0026	5.5927704
0.0027	6.3469546
0.0028	7.1912488
0.0029	8.1347418
0.003	9.1872126
0.0031	10.359155
0.0032	11.661795
0.0033	13.107115
0.0034	14.707856
0.0035	16.477534
0.0036	18.430439
0.0037	20.581631
0.0038	22.946927
0.0039	25.542885
0.004	28.386775
0.0041	31.496544
0.0042	34.890767
0.0043	38.588593
0.0044	42.609679
0.0045	46.974113
0.0046	51.702324
0.0047	56.814987
0.0048	62.332922
0.0049	68.27698
0.005	74.667937
0.0051	81.526395
0.0052	88.872695
0.0053	96.726872
0.0054	105.10867
0.0055	114.03764
0.0056	123.53339
0.0057	133.61604
0.0058	144.30692
0.0059	155.62976
0.006	167.61225
0.0061	180.2884
0.0062	193.70175
0.0063	207.90949
0.0064	222.98803
0.0065	239.03976
0.0066	256.20146
0.0067	274.65421
0.0068	294.63461
0.0069	316.44715
0.007	340.4769
0.0071	367.20173
0.0072	397.20278
0.0073	431.1715
0.0074	469.91135
0.0075	514.33206
0.0076	565.43424
0.0077	624.28242
0.0078	691.96484
0.0079	769.53943
0.008	857.9662
0.0081	958.02784
0.0082	1070.2418
0.0083	1194.7693
0.0084	1331.3278
0.0085	1479.1192
0.0086	1636.7921
0.0087	1802.4794
0.0088	1974.0006
0.0089	2149.3996
0.009	2328.0818
0.0091	2512.788
0.0092	2712.2641
0.0093	2943.5123
0.0094	3231.1493
0.0095	3600.7
0.0096	4064.4004
0.0097	4603.1317
0.0098	5154.3246
0.0099	5617.6425
0.01	5883.2344
0.0101	5873.1744
0.0102	5575.1212
0.0103	5048.7348
0.0104	4400.911
0.0105	3744.3901
0.0106	3162.0486
0.0107	2691.9066
0.0108	2333.2885
0.0109	2063.9607
0.011	1856.7582
0.0111	1689.4667
0.0112	1547.7173
0.0113	1423.7316
0.0114	1313.8284
0.0115	1216.3203
0.0116	1130.2437
0.0117	1054.764
0.0118	988.97343
0.0119	931.86816
0.012	882.38898
0.0121	839.47422
0.0122	802.10646
0.0123	769.34746
0.0124	740.36066
0.0125	714.42275
0.0126	690.92639
0.0127	669.37599
0.0128	649.37895
0.0129	630.6339
0.013	612.91773
0.0131	596.07242
0.0132	579.99242
0.0133	564.61339
0.0134	549.90231
0.0135	535.84909
0.0136	522.45986
0.0137	509.75145
0.0138	497.74719
0.0139	486.47373
0.014	475.95863
0.0141	466.22864
0.0142	457.30851
0.0143	449.22013
0.0144	441.98205
0.0145	435.60911
0.0146	430.11232
0.0147	425.49878
0.0148	421.77175
0.0149	418.93072
0.015	416.97152
0.0151	415.88651
0.0152	415.66476
0.0153	416.29221
0.0154	417.75193
0.0155	420.02425
0.0156	423.08705
0.0157	426.91593
0.0158	431.48441
0.0159	436.76416
0.016	442.72521
0.0161	449.33615
0.0162	456.56431
0.0163	464.37598
0.0164	472.73661
0.0165	481.61101
0.0166	490.96353
0.0167	500.75831
0.0168	510.95945
0.0169	521.5313
0.017	532.43868
0.0171	543.64719
0.0172	555.1235
0.0173	566.83572
0.0174	578.75381
0.0175	590.85005
0.0176	603.09956
0.0177	615.48089
0.0178	627.97677
0.0179	640.57479
0.018	653.26834
0.0181	666.05754
0.0182	678.95026
0.0183	691.96329
0.0184	705.12346
0.0185	718.46892
0.0186	732.05034
0.0187	745.93212
0.0188	760.19352
0.0189	774.92965
0.019	790.25223
0.0191	806.29009
0.0192	823.18931
0.0193	841.11286
0.0194	860.23973
0.0195	880.76343
0.0196	902.88969
0.0197	926.83351
0.0198	952.81522
0.0199	981.05581
0.02	1011.7713
0.0201	1045.1663
0.0202	1081.4269
0.0203	1120.7128
0.0204	1163.1492
0.0205	1208.8182
0.0206	1257.7504
0.0207	1309.9166
0.0208	1365.2207
0.0209	1423.4932
0.021	1484.4866
0.0211	1547.8732
0.0212	1613.2466
0.0213	1680.1284
0.0214	1747.9827
0.0215	1816.2429
0.0216	1884.3546
0.0217	1951.8433
0.0218	2018.4093
0.0219	2084.0555
0.022	2149.2404
0.0221	2215.0369
0.0222	2283.2617
0.0223	2356.5132
0.0224	2438.0504
0.0225	2531.4408
0.0226	2639.9395
0.0227	2765.6221
0.0228	2908.3813
0.0229	3064.9902
0.023	3228.4982
0.0231	3388.2277
0.0232	3530.549
0.0233	3640.443
0.0234	3703.6444
0.0235	3708.9631
0.0236	3650.2768
0.0237	3527.7251
0.0238	3347.8059
0.0239	3122.3487
0.024	2866.6122
0.0241	2596.955
0.0242	2328.5907
0.0243	2073.8625
0.0244	1841.2865
0.0245	1635.3973
0.0246	1457.2464
0.0247	1305.2944
0.0248	1176.4268
0.0249	1066.8713
0.025	972.88879
0.0251	891.19764
0.0252	819.15951
0.0253	754.79195
0.0254	696.67907
0.0255	643.84108
0.0256	595.60365
0.0257	551.48898
0.0258	511.13578
0.0259	474.24644
0.026	440.55556
0.0261	409.81358
0.0262	381.77973
0.0263	356.2203
0.0264	332.90953
0.0265	311.6315
0.0266	292.18204
0.0267	274.37046
0.0268	258.02065
0.0269	242.97179
0.027	229.07849
0.0271	216.21057
0.0272	204.2525
0.0273	193.10261
0.0274	182.6721
0.0275	172.88394
0.0276	163.67173
0.0277	154.97852
0.0278	146.75573
0.0279	138.96198
0.028	131.56216
0.0281	124.52645
0.0282	117.8295
0.0283	111.44971
0.0284	105.36854
0.0285	99.56999
0.0286	94.040099
0.0287	88.766552
0.0288	83.738344
0.0289	78.945507
0.029	74.378884
0.0291	70.029959
0.0292	65.890706
0.0293	61.953491
0.0294	58.210979
0.0295	54.65608
0.0296	51.281897
0.0297	48.081698
0.0298	45.048893
0.0299	42.17702
0.03	39.459738
0.0301	36.890822
0.0302	34.464164
0.0303	32.173777
0.0304	30.013796
0.0305	27.97848
0.0306	26.062225
0.0307	24.259557
0.0308	22.565147
0.0309	20.97381
0.031	19.480509
0.0311	18.080358
0.0312	16.768626
0.0313	15.540738
0.0314	14.392277
0.0315	13.318983
0.0316	12.316755
0.0317	11.381649
0.0318	10.50988
0.0319	9.6978176
