0.0001	0.05258574
0.0002	0.062128771
0.0003	0.073285525
0.0004	0.086306655
0.0005	0.10147779
0.0006	0.11912374
0.0007	0.13961312
0.0008	0.16336338
0.0009	0.19084631
0.001	0.22259397
0.0011	0.25920511
0.0012	0.30135214
0.0013	0.34978849
0.0014	0.40535663
0.0015	0.46899646
0.0016	0.5417543
0.0017	0.62479232
0.0018	0.71939845
0.0019	0.82699679
0.002	0.94915831
0.0021	1.087612
0.0022	1.2442562
0.0023	1.4211704
0.0024	1.6206268
0.0025	1.845102
0.0026	2.0972889
0.0027	2.380108
0.0028	2.6967183
0.0029	3.0505282
0.003	3.4452047
0.0031	3.884683
0.0032	4.3731733
0.0033	4.915168
0.0034	5.5154459
0.0035	6.1790752
0.0036	6.9114147
0.0037	7.7181115
0.0038	8.6050975
0.0039	9.5785818
0.004	10.645041
0.0041	11.811204
0.0042	13.084037
0.0043	14.470722
0.0044	15.97863
0.0045	17.615292
0.0046	19.388371
0.0047	21.30562
0.0048	23.374846
0.0049	25.603867
0.005	28.000476
0.0051	30.572398
0.0052	33.327261
0.0053	36.272577
0.0054	39.415751
0.0055	42.764114
0.0056	46.325021
0.0057	50.106013
0.0058	54.115096
0.0059	58.36116
0.006	62.854592
0.0061	67.608151
0.0062	72.638155
0.0063	77.96606
0.0064	83.620511
0.0065	89.639908
0.0066	96.075547
0.0067	102.99533
0.0068	110.48798
0.0069	118.66768
0.007	127.67884
0.0071	137.70065
0.0072	148.95104
0.0073	161.68931
0.0074	176.21676
0.0075	192.87452
0.0076	212.03784
0.0077	234.10591
0.0078	259.48681
0.0079	288.57729
0.008	321.73733
0.0081	359.26044
0.0082	401.34068
0.0083	448.03848
0.0084	499.24792
0.0085	554.66972
0.0086	613.79705
0.0087	675.92979
0.0088	740.25021
0.0089	806.02484
0.009	873.03066
0.0091	942.29551
0.0092	1017.099
0.0093	1103.8171
0.0094	1211.681
0.0095	1350.2625
0.0096	1524.1502
0.0097	1726.1744
0.0098	1932.8717
0.0099	2106.6159
0.01	2206.2129
0.0101	2202.4404
0.0102	2090.6704
0.0103	1893.2756
0.0104	1650.3416
0.0105	1404.1463
0.0106	1185.7682
0.0107	1009.465
0.0108	874.9832
0.0109	773.98527
0.011	696.28431
0.0111	633.55002
0.0112	580.39398
0.0113	533.89936
0.0114	492.68564
0.0115	456.12012
0.0116	423.84141
0.0117	395.53651
0.0118	370.86504
0.0119	349.45056
0.012	330.89587
0.0121	314.80283
0.0122	300.78992
0.0123	288.5053
0.0124	277.63525
0.0125	267.90853
0.0126	259.0974
0.0127	251.016
0.0128	243.51711
0.0129	236.48771
0.013	229.84415
0.0131	223.52716
0.0132	217.49716
0.0133	211.73002
0.0134	206.21336
0.0135	200.94341
0.0136	195.92245
0.0137	191.15679
0.0138	186.65519
0.0139	182.42765
0.014	178.48448
0.0141	174.83574
0.0142	171.49069
0.0143	168.45755
0.0144	165.74327
0.0145	163.35342
0.0146	161.29212
0.0147	159.56204
0.0148	158.16441
0.0149	157.09902
0.015	156.36432
0.0151	155.95744
0.0152	155.87428
0.0153	156.10958
0.0154	156.65697
0.0155	157.50909
0.0156	158.65765
0.0157	160.09347
0.0158	161.80665
0.0159	163.78656
0.016	166.02195
0.0161	168.50106
0.0162	171.21162
0.0163	174.14099
0.0164	177.27623
0.0165	180.60413
0.0166	184.11133
0.0167	187.78436
0.0168	191.60979
0.0169	195.57424
0.017	199.66451
0.0171	203.8677
0.0172	208.17131
0.0173	212.56339
0.0174	217.03268
0.0175	221.56877
0.0176	226.16233
0.0177	230.80533
0.0178	235.49129
0.0179	240.21555
0.018	244.97563
0.0181	249.77158
0.0182	254.60635
0.0183	259.48623
0.0184	264.4213
0.0185	269.42585
0.0186	274.51888
0.0187	279.72454
0.0188	285.07257
0.0189	290.59862
0.019	296.34459
0.0191	302.35878
0.0192	308.69599
0.0193	315.41732
0.0194	322.5899
0.0195	330.28629
0.0196	338.58363
0.0197	347.56256
0.0198	357.30571
0.0199	367.89593
0.02	379.41424
0.0201	391.93736
0.0202	405.53509
0.0203	420.26731
0.0204	436.18097
0.0205	453.30684
0.0206	471.65639
0.0207	491.21872
0.0208	511.95777
